Double, -1, 10000, 0, 0, 0, 0, 0, 0, 1, 100, 100
2011-01-01T12:00:10Z, 2011-01-01T12:00:10Z, Good, Raw, Double, 399.81
2011-01-01T16:10:40Z, 2011-01-01T16:10:40Z, Good, Raw, Double, 190.95
2011-01-01T16:10:50Z, 2011-01-01T16:10:50Z, Good, Raw, Double, 830.77
2011-01-01T16:11:00Z, 2011-01-01T16:11:00Z, Good, Raw, Double, 507.66
2011-01-01T16:11:10Z, 2011-01-01T16:11:10Z, Good, Raw, Double, 481.39
2011-01-01T16:11:20Z, 2011-01-01T16:11:20Z, Good, Raw, Double, 711.82
2011-01-01T16:11:30Z, 2011-01-01T16:11:30Z, Good, Raw, Double, 552.35
2011-01-01T16:11:40Z, 2011-01-01T16:11:40Z, Good, Raw, Double, 654.95
2011-01-01T16:11:50Z, 2011-01-01T16:11:50Z, Good, Raw, Double, 795.59
2011-01-01T16:12:00Z, 2011-01-01T16:12:00Z, Good, Raw, Double, 35.41
2011-01-01T16:12:10Z, 2011-01-01T16:12:10Z, Good, Raw, Double, 646.75
2011-01-01T16:12:20Z, 2011-01-01T16:12:20Z, Good, Raw, Double, 630.41
2011-01-01T16:12:30Z, 2011-01-01T16:12:30Z, Good, Raw, Double, 963.19
2011-01-01T16:12:40Z, 2011-01-01T16:12:40Z, Good, Raw, Double, 413.79
2011-01-01T16:12:50Z, 2011-01-01T16:12:50Z, Good, Raw, Double, 405.88
2011-01-01T16:13:00Z, 2011-01-01T16:13:00Z, Good, Raw, Double, 69.42
2011-01-01T16:13:10Z, 2011-01-01T16:13:10Z, Good, Raw, Double, 138.88
2011-01-01T16:13:20Z, 2011-01-01T16:13:20Z, Good, Raw, Double, 92.13
2011-01-01T16:13:30Z, 2011-01-01T16:13:30Z, Good, Raw, Double, 517.99
2011-01-01T16:13:40Z, 2011-01-01T16:13:40Z, Good, Raw, Double, 37.80
2011-01-01T16:13:50Z, 2011-01-01T16:13:50Z, Good, Raw, Double, 27.03
2011-01-01T16:14:00Z, 2011-01-01T16:14:00Z, Good, Raw, Double, 64.31
2011-01-01T16:14:10Z, 2011-01-01T16:14:10Z, Good, Raw, Double, 644.54
2011-01-01T16:14:20Z, 2011-01-01T16:14:20Z, Good, Raw, Double, 533.37
2011-01-01T16:14:30Z, 2011-01-01T16:14:30Z, Good, Raw, Double, 134.13
2011-01-01T16:14:40Z, 2011-01-01T16:14:40Z, Good, Raw, Double, 779.59
2011-01-01T16:14:50Z, 2011-01-01T16:14:50Z, Good, Raw, Double, 492.60
2011-01-01T16:15:00Z, 2011-01-01T16:15:00Z, Good, Raw, Double, 713.30
2011-01-01T16:15:10Z, 2011-01-01T16:15:10Z, Good, Raw, Double, 70.95
2011-01-01T16:15:20Z, 2011-01-01T16:15:20Z, Good, Raw, Double, 261.76
2011-01-01T16:15:30Z, 2011-01-01T16:15:30Z, Good, Raw, Double, 46.13
2011-01-01T16:15:40Z, 2011-01-01T16:15:40Z, Good, Raw, Double, 342.78
2011-01-01T16:15:50Z, 2011-01-01T16:15:50Z, Good, Raw, Double, 424.60
2011-01-01T16:16:00Z, 2011-01-01T16:16:00Z, Good, Raw, Double, 903.68
2011-01-01T16:16:10Z, 2011-01-01T16:16:10Z, Good, Raw, Double, 872.23
2011-01-01T16:16:20Z, 2011-01-01T16:16:20Z, Good, Raw, Double, 247.79
2011-01-01T16:16:30Z, 2011-01-01T16:16:30Z, Good, Raw, Double, 477.33
2011-01-01T16:16:40Z, 2011-01-01T16:16:40Z, Good, Raw, Double, 686.38
2011-01-01T16:16:50Z, 2011-01-01T16:16:50Z, Good, Raw, Double, 202.54
2011-01-01T16:17:00Z, 2011-01-01T16:17:00Z, Good, Raw, Double, 885.21
2011-01-01T16:17:10Z, 2011-01-01T16:17:10Z, Good, Raw, Double, 199.54
2011-01-01T16:17:20Z, 2011-01-01T16:17:20Z, Good, Raw, Double, 969.38
2011-01-01T16:17:30Z, 2011-01-01T16:17:30Z, Good, Raw, Double, 126.71
2011-01-01T16:17:40Z, 2011-01-01T16:17:40Z, Good, Raw, Double, 508.78
2011-01-01T16:17:50Z, 2011-01-01T16:17:50Z, Good, Raw, Double, 991.39
2011-01-01T16:18:00Z, 2011-01-01T16:18:00Z, Good, Raw, Double, 663.37
2011-01-01T16:18:10Z, 2011-01-01T16:18:10Z, Good, Raw, Double, 718.05
2011-01-01T16:18:20Z, 2011-01-01T16:18:20Z, Good, Raw, Double, 70.56
2011-01-01T16:18:30Z, 2011-01-01T16:18:30Z, Good, Raw, Double, 478.19
2011-01-01T16:18:40Z, 2011-01-01T16:18:40Z, Good, Raw, Double, 247.78
2011-01-01T16:18:50Z, 2011-01-01T16:18:50Z, Good, Raw, Double, 959.61
2011-01-01T16:19:00Z, 2011-01-01T16:19:00Z, Good, Raw, Double, 955.09
2011-01-01T16:19:10Z, 2011-01-01T16:19:10Z, Good, Raw, Double, 426.02
2011-01-01T16:19:20Z, 2011-01-01T16:19:20Z, Good, Raw, Double, 545.78
2011-01-01T16:19:30Z, 2011-01-01T16:19:30Z, Good, Raw, Double, 687.62
2011-01-01T16:19:40Z, 2011-01-01T16:19:40Z, Good, Raw, Double, 599.17
2011-01-01T16:19:50Z, 2011-01-01T16:19:50Z, Good, Raw, Double, 537.50
2011-01-01T16:20:00Z, 2011-01-01T16:20:00Z, Good, Raw, Double, 915.27
2011-01-01T16:20:10Z, 2011-01-01T16:20:10Z, Good, Raw, Double, 59.07
2011-01-01T16:20:20Z, 2011-01-01T16:20:20Z, Good, Raw, Double, 736.91
2011-01-01T16:20:30Z, 2011-01-01T16:20:30Z, Good, Raw, Double, 91.32
2011-01-01T16:20:40Z, 2011-01-01T16:20:40Z, Good, Raw, Double, 618.35
2011-01-01T16:20:50Z, 2011-01-01T16:20:50Z, Good, Raw, Double, 550.91
2011-01-01T16:21:00Z, 2011-01-01T16:21:00Z, Good, Raw, Double, 18.21
2011-01-01T16:21:10Z, 2011-01-01T16:21:10Z, Good, Raw, Double, 929.68
2011-01-01T16:21:20Z, 2011-01-01T16:21:20Z, Good, Raw, Double, 439.34
2011-01-01T16:21:30Z, 2011-01-01T16:21:30Z, Good, Raw, Double, 372.80
2011-01-01T16:21:40Z, 2011-01-01T16:21:40Z, Good, Raw, Double, 381.75
2011-01-01T16:21:50Z, 2011-01-01T16:21:50Z, Good, Raw, Double, 905.15
2011-01-01T16:22:00Z, 2011-01-01T16:22:00Z, Good, Raw, Double, 267.09
2011-01-01T16:22:10Z, 2011-01-01T16:22:10Z, Good, Raw, Double, 235.09
2011-01-01T16:22:20Z, 2011-01-01T16:22:20Z, Good, Raw, Double, 637.07
2011-01-01T16:22:30Z, 2011-01-01T16:22:30Z, Good, Raw, Double, 254.94
2011-01-01T16:22:40Z, 2011-01-01T16:22:40Z, Good, Raw, Double, 295.39
2011-01-01T16:22:50Z, 2011-01-01T16:22:50Z, Good, Raw, Double, 755.50
2011-01-01T16:23:00Z, 2011-01-01T16:23:00Z, Good, Raw, Double, 317.90
2011-01-01T16:23:10Z, 2011-01-01T16:23:10Z, Good, Raw, Double, 538.74
2011-01-01T16:23:20Z, 2011-01-01T16:23:20Z, Good, Raw, Double, 587.49
2011-01-01T16:23:30Z, 2011-01-01T16:23:30Z, Good, Raw, Double, 598.05
2011-01-01T16:23:40Z, 2011-01-01T16:23:40Z, Good, Raw, Double, 491.66
2011-01-01T16:23:50Z, 2011-01-01T16:23:50Z, Good, Raw, Double, 475.27
2011-01-01T16:24:00Z, 2011-01-01T16:24:00Z, Good, Raw, Double, 408.24
2011-01-01T16:24:10Z, 2011-01-01T16:24:10Z, Good, Raw, Double, 256.22
2011-01-01T16:24:20Z, 2011-01-01T16:24:20Z, Good, Raw, Double, 205.55
2011-01-01T16:24:30Z, 2011-01-01T16:24:30Z, Good, Raw, Double, 69.43
2011-01-01T16:24:40Z, 2011-01-01T16:24:40Z, Good, Raw, Double, 74.56
2011-01-01T16:24:50Z, 2011-01-01T16:24:50Z, Good, Raw, Double, 10.86
2011-01-01T16:25:00Z, 2011-01-01T16:25:00Z, Good, Raw, Double, 23.65
2011-01-01T16:25:10Z, 2011-01-01T16:25:10Z, Good, Raw, Double, 372.97
2011-01-01T16:25:20Z, 2011-01-01T16:25:20Z, Good, Raw, Double, 773.00
2011-01-01T16:25:30Z, 2011-01-01T16:25:30Z, Good, Raw, Double, 366.18
2011-01-01T16:25:40Z, 2011-01-01T16:25:40Z, Good, Raw, Double, 871.46
2011-01-01T16:25:50Z, 2011-01-01T16:25:50Z, Good, Raw, Double, 176.16
2011-01-01T16:26:00Z, 2011-01-01T16:26:00Z, Good, Raw, Double, 257.12
2011-01-01T16:26:10Z, 2011-01-01T16:26:10Z, Good, Raw, Double, 267.37
2011-01-01T16:26:20Z, 2011-01-01T16:26:20Z, Good, Raw, Double, 14.30
